date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_deaths_unscaled,cumulative_hospitalizations,daily_deaths_unscaled,daily_infections,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
4/4/21,reference,Canada,18116.89,24721.91,14208.02,36789.02,25152.07,48406.23,3743934.72,2738243.98,5674754.55,55.03,35.06,77.85,30.69,30.69,30.69,23071.95,23071.95,23071.95,,,,36881.66,49.67,1008032,23131.84,25477.14,28.53,6448,36519840.27,-34.2013,1,117240.3707,117240.3707,117240.3707,1,0.9934,0,0.8106,1,6493406.744,755264.2411,3236863.484,3105.13,3784.1,2509.2,700.4,855.51,564.9,222.94,248.53,205.22,86460,4048,0.0064,0.5124,0.0173
4/5/21,reference,Canada,18400.38,25180.33,14432.16,36845.3,25188.45,48485.01,3762335.1,2753582.37,5697877.3,56.28,35.86,79.56,31.32,31.32,31.32,23103.27,23103.27,23103.27,,,,36930.48,48.82,1014299,23157.62,25626.29,25.78,6267,36519840.27,-34.2381,1,118078.6578,118078.6578,118078.6578,1,0.9891,0,0.8091,1,6685747.136,767974.6071,3333838.59,3195.89,3881.1,2598.95,726.14,884.75,588.91,236.27,262.05,218.55,86460,4048,0.0064,0.5183,0.0178
4/6/21,reference,Canada,18664.02,25608.62,14646.27,36903,25225.77,48565.75,3780999.12,2769021.66,5721332.35,57.69,36.74,81.54,32.07,32.07,32.07,23135.34,23135.34,23135.34,,,,36974.59,44.11,1020819,23180.66,25777.43,23.03,6520,36519840.27,-34.1329,1,118902.2592,118902.2592,118902.2592,1,0.9847,0,0.8076,1,6878087.529,780684.9732,3430969.709,3312.92,4007.75,2713.61,752.77,913.76,614.91,250.71,276.6,233.03,86460,4048,0.0064,0.5245,0.0184
4/7/21,reference,Canada,18905.23,26003.08,14856.5,36962.27,25264.12,48648.67,3799904.35,2784559.12,5745090.21,59.27,37.7,83.77,32.94,32.94,32.94,23168.28,23168.28,23168.28,,,,37031.24,56.65,1027965,23212.69,25966.57,32.03,7146,36519840.27,-33.9326,1,119705.5793,119705.5793,119705.5793,1,0.9803,0,0.8061,1,7070427.922,793395.3393,3528100.811,3445.06,4152.58,2845.48,785.71,949.28,647.43,265.92,291.87,248.28,86460,4048,0.0064,0.5306,0.0189
4/8/21,reference,Canada,19121.61,26360.13,14998.81,37023.31,25303.63,48734.02,3819025.96,2800169.66,5769119.26,61.04,38.77,86.33,33.93,33.93,33.93,23202.21,23202.21,23202.21,,,,37096.87,65.64,1035960,23250.72,26221.71,38.03,7995,36519840.27,-33.6922,1,120483.1493,120483.1493,120483.1493,1,0.9759,0,0.8049,1,7262768.315,806105.7054,3625231.914,3595.89,4316.86,2997.65,829.13,996.51,689.93,281.57,307.52,263.91,86460,4048,0.0064,0.5358,0.0195
4/9/21,reference,Canada,19309.01,26676.15,15061.18,37086.24,25344.37,48821.97,3838334.96,2815825.61,5793385.79,62.93,39.93,89.25,35.04,35.04,35.04,23237.26,23237.26,23237.26,,,,37169.65,72.78,1045203,23288.76,26436.86,38.03,9243,36519840.27,-33.4636,1,121229.736,121229.736,121229.736,1,0.9737,0,0.8038,1,7455108.708,818816.0714,3722278.851,3774.56,4509.68,3177.59,879.26,1051.16,739.13,297.24,323.14,279.52,86460,4048,0.0065,0.5394,0.02
4/10/21,reference,Canada,19465.67,26947.62,15100.19,37151.16,25386.39,48912.61,3857800.63,2831499.18,5817854.1,64.92,41.17,92.31,36.25,36.25,36.25,23273.51,23273.51,23273.51,,,,37246.26,76.61,1053746,23332.79,26757,44.03,8543,36519840.27,-33.2926,1,121940.4536,121940.4536,121940.4536,1,0.9715,0,0.803,1,7647449.101,831526.4375,3819506.272,3967.55,4714.88,3372.23,938.32,1115.45,797,312.45,338.34,294.67,86460,4048,0.0065,0.5408,0.0204
4/11/21,reference,Canada,19591.28,27171.16,15115.86,37218.12,25429.73,49005.98,3877391.91,2847162.53,5842486.65,66.96,42.48,95.44,37.56,37.56,37.56,23311.07,23311.07,23311.07,,,,37307.21,60.95,1062403,23366.83,26949.43,34.03,8657,36519840.27,-33.2096,1,122610.8699,122610.8699,122610.8699,1,0.9671,0,0.8024,1,7877085.34,845608.0893,3927206.356,4162.76,4918.88,3569.55,1000.8,1182.9,857.78,326.81,352.76,308.96,86460,4048,0.0065,0.5397,0.0208
4/12/21,reference,Canada,19683.19,27344.54,15098.98,37287.11,25474.36,49102.04,3897075.1,2862787.85,5867244.33,68.99,43.84,98.49,38.93,38.93,38.93,23350,23350,23350,,,,37362.42,55.21,1070940,23395.86,27138.86,29.03,8537,36519840.27,-33.2122,1,123237.0992,123237.0992,123237.0992,1,0.9626,0,0.8021,1,8098220.447,859689.7411,4038001.986,4384.73,5152.82,3790.54,1065.75,1252.63,921.09,339.97,366.08,322.07,86460,4048,0.0065,0.5355,0.0211
4/13/21,reference,Canada,19740.67,27466.94,15057.31,37358.06,25520.22,49200.65,3916815.77,2878347.36,5892086.62,70.95,45.22,101.36,40.32,40.32,40.32,23390.32,23390.32,23390.32,,,,37422.94,60.52,1078483,23431.9,27395.29,36.03,7543,36519840.27,-33.2712,1,123815.8726,123815.8726,123815.8726,1,0.9582,0,0.8021,1,8319355.554,873771.3929,4150909.974,4626.45,5410.18,4028.65,1129.88,1321.22,983.91,351.63,378.02,333.71,86460,4048,0.0065,0.5288,0.0214
4/14/21,reference,Canada,19763.34,27537.84,14936.74,37430.96,25567.3,49301.75,3936579.11,2893813.38,5916972.11,72.9,46.65,104.15,41.75,41.75,41.75,23432.06,23432.06,23432.06,,,,37518.41,95.47,1087082,23484.93,27757.71,53.03,8599,36519840.27,-33.3561,1,124344.578,124344.578,124344.578,1,0.9537,0,0.8024,1,8542165.676,887853.0446,4263976.149,4886.46,5692.28,4280.92,1192.95,1389.57,1045.17,361.54,388.25,343.62,86460,4048,0.0065,0.5202,0.0215
4/15/21,reference,Canada,19751.33,27557.03,14846.27,37505.86,25615.63,49405.44,3956330.45,2909158.53,5941858.59,74.9,48.12,106.95,43.2,43.2,43.2,23475.26,23475.26,23475.26,,,,37611.63,93.22,1096651,23540.97,28026.14,56.03,9569,36519840.27,-33.4474,1,124821.2603,124821.2603,124821.2603,1,0.9493,0,0.8028,1,8763300.784,901934.6964,4378419.543,5154.07,5984.45,4538.12,1254.19,1456.63,1104.14,369.51,396.51,351.55,86460,4048,0.0064,0.5101,0.0215
4/16/21,reference,Canada,19704.97,27524.56,14737.62,37582.83,25665.24,49511.82,3976035.42,2924356.65,5966703.41,76.97,49.62,109.8,44.66,44.66,44.66,23519.93,23519.93,23519.93,,,,37682.4,70.77,1105993,23581,28265.57,40.03,9342,36519840.27,-33.5385,1,125244.5776,125244.5776,125244.5776,1,0.9471,0,0.8037,1,8984435.891,916016.3482,4493093.572,5411.31,6265.47,4782.14,1313.33,1522.51,1159.67,375.59,402.8,357.52,86460,4048,0.0064,0.4991,0.0215
4/17/21,reference,Canada,19625.47,27445.51,14604.75,37661.88,25716.16,49620.99,3995660.88,2939383.24,5991463.74,79.04,50.92,112.66,46.07,46.07,46.07,23566,23566,23566,,,,37773.43,91.03,1114820.67,23633.67,28627,52.67,8827.67,36519840.27,-33.6342,1,125613.7097,125613.7097,125613.7097,1,0.9448,0,0.8045,1,9205570.998,930098,4607851.617,5648.36,6525.31,5002.54,1370.19,1587.1,1211.37,380.04,407.37,361.59,86460,4048,0.0064,0.4874,0.0214
4/18/21,reference,Canada,19513.56,27336.48,14488.78,37742.87,25768.31,49732.82,4015174.44,2954215.49,6016096.66,81,52.15,115.36,47.34,47.34,47.34,23613.34,23613.34,23613.34,,,,37830.79,57.36,1123396.33,23667.33,28896.29,33.67,8575.67,36519840.27,-33.7398,1,125928.2201,125928.2201,125928.2201,1,0.9404,0,0.8056,1,9482353.569,943005.2857,4746190.962,5882.23,6784.24,5217.74,1419.6,1643.97,1255.8,383.07,410.43,364.13,86460,4048,0.0063,0.4753,0.0212
4/19/21,reference,Canada,19370.02,27181.28,14393.15,37825.58,25821.54,49847.08,4034544.46,2968833.11,6040559.47,82.71,53.23,117.78,48.39,48.39,48.39,23661.73,23661.73,23661.73,,,,37894.9,64.1,1131691,23708,29121.57,40.67,8294.67,36519840.27,-33.8425,1,126187.8753,126187.8753,126187.8753,1,0.9359,0,0.8063,1,9775621.098,955912.5714,4890518.485,6099.23,7026.78,5415.67,1469.01,1702.1,1299.39,384.85,412.15,365.58,86460,4048,0.0063,0.4633,0.0211
4/20/21,reference,Canada,19195.66,26981.67,14273.33,37909.78,25875.73,49963.54,4053740.13,2983216.79,6064810.05,84.2,54.2,119.97,49.21,49.21,49.21,23710.94,23710.94,23710.94,,,,37971.14,76.24,1138968.5,23755.5,29430.86,47.5,7277.5,36519840.27,-33.9125,1,126392.4326,126392.4326,126392.4326,1,0.9314,0,0.807,1,10054615.86,968819.8571,5033533.436,6300.2,7254.71,5596.47,1512.99,1754.82,1337.7,385.53,412.68,366.4,86460,4048,0.0062,0.4516,0.0208
4/21/21,reference,Canada,18992.04,26739.99,14129.93,37995.22,25930.76,50081.92,4072732.17,2999383.79,6088807.48,85.44,55.03,121.87,49.81,49.81,49.81,23760.75,23760.75,23760.75,,,,38070.13,98.99,1147384,23809,29754.14,53.5,8415.5,36519840.27,-33.9247,1,126541.4096,126541.4096,126541.4096,1,0.927,0,0.8078,1,10331398.43,981727.1429,5174853.27,6472.06,7451.32,5740.1,1555.76,1805.72,1374.18,385.29,412.21,366.29,86460,4048,0.0061,0.4407,0.0206
4/22/21,reference,Canada,18760.95,26458.09,13903.91,38081.67,25986.53,50201.93,4091493.12,3015491.75,6112513.41,86.46,55.62,123.56,50.19,50.19,50.19,23810.94,23810.94,23810.94,,,,38164.35,94.23,1155764,23864,30041.43,55,8380,36519840.27,-33.87,1,126633.8528,126633.8528,126633.8528,1,0.9225,0,0.8082,1,10621812.47,994634.4286,5317463.455,6625.68,7628.65,5865.24,1592.77,1850.2,1403.83,384.28,410.92,365.42,86460,4048,0.006,0.431,0.0203
4/23/21,reference,Canada,18502.18,26207.57,13657.91,38168.78,26042.84,50323.08,4109995.3,3031006.93,6135892.55,87.11,55.84,124.81,50.33,50.33,50.33,23861.26,23861.26,23861.26,,,,38261.6,97.24,1164502,23921,30386.71,57,8738,36519840.27,-33.7603,1,126668.1291,126668.1291,126668.1291,1,0.9202,0,0.8082,1,10898595.04,1007541.714,5458806.098,6736.08,7758.86,5949.11,1623.22,1886.79,1427.79,382.57,408.88,363.88,86460,4048,0.0059,0.4227,0.0201
4/24/21,reference,Canada,18217.6,25921.66,13395.17,38256.12,26099.45,50444.77,4128212.9,3046167.06,6158913.41,87.34,55.78,125.51,50.21,50.21,50.21,23911.47,23911.47,23911.47,,,,38366.85,105.25,1172807,23979,30646,58,8305,36519840.27,-33.6236,1,126641.7588,126641.7588,126641.7588,1,0.918,0,0.8079,1,11176895.71,1020449,5600383.78,6809.6,7847.06,5983.66,1641.34,1908.96,1440.97,380.17,406.14,361.66,86460,4048,0.0058,0.4161,0.0199
4/25/21,reference,Canada,17910.07,25594.12,13125.35,38343.24,26156.06,50566.35,4146122.98,3060965.46,6181547.75,87.12,55.45,125.57,49.85,49.85,49.85,23961.32,23961.32,23961.32,,,,38441.82,74.97,1180636,24022,30883.43,43,7829,36519840.27,-33.4872,1,126551.3158,126551.3158,126551.3158,1,0.9136,0,0.8075,1,11412173.42,1035196.143,5757501.314,6860.97,7910.56,5997.51,1656.05,1926.8,1446.84,377.14,402.71,358.82,86460,4048,0.0056,0.4114,0.0196
4/26/21,reference,Canada,17581.33,25225.89,12860.35,38429.66,26212.34,50687.06,4163704.31,3075379.29,6203769.97,86.42,54.87,124.89,49.26,49.26,49.26,24010.58,24010.58,24010.58,,,,38510.47,68.66,1187837,24062,31118.86,40,7201,36519840.27,-33.3544,1,126392.4108,126392.4108,126392.4108,1,0.9091,0,0.807,1,11647451.14,1049943.286,5912723.691,6894.01,7953.76,5996.36,1662.27,1934.23,1445.11,373.59,398.77,355.48,86460,4048,0.0054,0.4089,0.0194
4/27/21,reference,Canada,17234.65,24819.27,12557.91,38514.87,26267.9,50806.1,4180938.96,3089826.25,6225557.99,85.21,54.05,123.39,48.46,48.46,48.46,24059.03,24059.03,24059.03,,,,38601.34,90.86,1194906,24112.5,31380.29,50.5,7069,36519840.27,-33.2087,1,126159.7689,126159.7689,126159.7689,1,0.9047,0,0.8063,1,11882728.85,1064690.429,6069373.143,6897.68,7965.65,5973.1,1666.15,1939.52,1441.98,369.69,394.43,351.8,86460,4048,0.0052,0.4082,0.0192
4/28/21,reference,Canada,16872.85,24376.69,12249.94,38598.62,26322.49,50923.01,4197811.81,3104344.53,6246893.88,83.75,53.18,121.46,47.56,47.56,47.56,24106.6,24106.6,24106.6,,,,38677.35,76.01,1202653,24155,31646.71,42.5,7747,36519840.27,-33.035,1,125847.4065,125847.4065,125847.4065,1,0.9002,0,0.8057,1,12121847.65,1079437.571,6227198.115,6867.54,7938.95,5936.44,1666.29,1940.84,1436.46,365.5,389.74,347.81,86460,4048,0.005,0.4088,0.019
4/29/21,reference,Canada,16499.42,23900.57,11945.42,38680.98,26376.12,51037.8,4214311.23,3118411.66,6267762.94,82.36,52.43,119.6,46.72,46.72,46.72,24153.32,24153.32,24153.32,,,,38771.62,94.27,1210996,24212,31962.14,57,8343,36519840.27,-32.8311,1,125448.8944,125448.8944,125448.8944,1,0.8958,0,0.8048,1,12357125.37,1094184.714,6383835.365,6811.46,7881.34,5882.15,1659.35,1933.78,1426.6,361.06,384.8,343.55,86460,4048,0.0048,0.4103,0.0188
4/30/21,reference,Canada,16115.97,23393.3,11635.16,38762.23,26428.92,51150.84,4230427.19,3132019.05,6288153.95,81.25,51.87,118.09,46.03,46.03,46.03,24199.35,24199.35,24199.35,,,,38859.47,87.85,1219334,24262,32243.57,50,8338,36519840.27,-32.6108,1,124957.7142,124957.7142,124957.7142,1,0.8936,0,0.8044,1,12592633.71,1108931.857,6540566.794,6715.03,7773.82,5795.28,1621.9,1888.7,1394.65,356.37,379.56,339.05,86460,4048,0.0047,0.4122,0.0186
5/1/21,reference,Canada,15724.12,22857.59,11325.84,38842.82,26481.16,51262.78,4246151.31,3145161.08,6308058.1,80.59,51.59,117.25,45.6,45.6,45.6,24244.95,24244.95,24244.95,,,,38941.6,82.13,1227784,24308.33,32503,46.33,8450,36519840.27,-32.3993,1,124367.6458,124367.6458,124367.6458,1,0.8914,0,0.804,1,12827911.42,1123679,6698067.945,6643.71,7695.73,5731.04,1599.07,1861.89,1374.98,351.4,374.05,334.33,86460,4048,0.0046,0.4141,0.0185
5/2/21,reference,Canada,15325.68,22296.4,11017.6,38923.33,26533.18,51374.5,4261476.99,3157834.64,6327468.95,80.5,51.62,117.3,45.48,45.48,45.48,24290.43,24290.43,24290.43,,,,39018.64,77.04,1235611,24351.67,32696.71,43.33,7827,36519840.27,-32.218,1,123673.1808,123673.1808,123673.1808,1,0.887,0,0.8033,1,13112571.71,1142153.143,6888386.352,6577.1,7620.97,5673.29,1571.69,1829.1,1352.05,346.17,368.26,329.34,86460,4048,0.0045,0.4154,0.0184
5/3/21,reference,Canada,14922.84,21712.59,10719.8,39004.32,26585.32,51486.88,4276399.83,3170038.7,6346382.07,80.99,51.96,118.24,45.71,45.71,45.71,24336.13,24336.13,24336.13,,,,39076.67,58.02,1243176,24381,32914.43,29.33,7565,36519840.27,-32.0596,1,122869.9204,122869.9204,122869.9204,1,0.8826,0,0.8031,1,13397231.99,1160627.286,7090912.003,6528.01,7565.36,5632.93,1545.71,1797.4,1330.98,340.66,362.49,324.09,86460,4048,0.0044,0.4157,0.0182
5/4/21,reference,Canada,14517.33,21109.84,10445.64,39086.2,26637.82,51600.59,4290917.16,3181774.48,6364794.71,81.88,52.47,119.8,46.18,46.18,46.18,24382.31,24382.31,24382.31,,,,39176.1,99.44,1249863,24439,33119.14,58,6687,36519840.27,-31.892,1,121954.8663,121954.8663,121954.8663,1,0.8783,0,0.803,1,13681892.28,1179101.429,7287506.642,6431.33,7447.63,5545.51,1507.32,1749.61,1298.34,334.9,356.53,318.61,86460,4048,0.0044,0.4151,0.0181
5/5/21,reference,Canada,14109.44,20492.06,10169.73,39169.11,26690.77,51715.93,4305026.59,3193045.28,6382705.4,82.91,52.96,121.58,46.76,46.76,46.76,24429.07,24429.07,24429.07,,,,39280.2,104.1,1257253,24498,33378.86,59,7390,36519840.27,-31.6858,1,120926.8809,120926.8809,120926.8809,1,0.8739,0,0.8028,1,13966552.57,1197575.571,7483004.213,6413.14,7426.51,5524.26,1482.56,1718.95,1276.35,328.96,350.4,312.97,86460,4048,0.0044,0.4137,0.018
5/6/21,reference,Canada,13700.43,19863.03,9892.21,39253.02,26744.17,51832.89,4318727.03,3203856.77,6400113.59,83.91,53.39,123.28,47.33,47.33,47.33,24476.4,24476.4,24476.4,,,,39347.12,66.92,1265252,24536,33620.57,38,7999,36519840.27,-31.4313,1,119786.6735,119786.6735,119786.6735,1,0.8695,0,0.8023,1,14251212.85,1216049.714,7685208.616,6313.14,7303.74,5437.66,1448.64,1676.82,1247.45,322.97,344.19,307.29,86460,4048,0.0044,0.4116,0.018
5/7/21,reference,Canada,13291.4,19226.47,9596.15,39337.68,26797.86,51951.16,4332018.43,3214217.33,6417019.27,84.66,53.7,124.57,47.76,47.76,47.76,24524.17,24524.17,24524.17,,,,39412.63,65.51,1273077,24573,33877.29,37,7825,36519840.27,-31.1417,1,118536.9504,118536.9504,118536.9504,1,0.8673,0,0.8018,1,14535873.14,1234523.857,7880788.334,6331.59,7328.66,5450.93,1443.05,1669.82,1242.51,317.09,338.09,301.77,86460,4048,0.0045,0.4091,0.0179
5/8/21,reference,Canada,12883.64,18586.09,9252.67,39422.61,26851.6,52070.04,4344902.07,3224137.65,6433422.73,84.94,53.74,125.1,47.92,47.92,47.92,24572.09,24572.09,24572.09,,,,39496.93,84.31,1280475,24618.67,34099,45.67,7398,36519840.27,-30.8473,1,117182.4063,117182.4063,117182.4063,1,0.8652,0,0.801,1,14820533.42,1252998,8077200.746,6220.26,7192.03,5356.68,1419.21,1639.47,1222.69,311.55,332.37,296.59,86460,4048,0.0044,0.4062,0.0179
5/9/21,reference,Canada,12478.52,17945.27,8913.98,39507.18,26905.03,52188.59,4357380.59,3233630.44,6449324.41,84.57,53.4,124.58,47.68,47.68,47.68,24619.77,24619.77,24619.77,,,,39609.83,112.89,1287772,24683.33,34286.29,64.67,7297,36519840.27,-30.5804,1,115729.5577,115729.5577,115729.5577,1,0.8609,0,0.7998,1,15158806.28,1290913.286,8259871.607,6113.68,7060.34,5266.21,1398.24,1612.89,1205.08,306.52,327.1,291.88,86460,4048,0.0044,0.4031,0.018
5/10/21,reference,Canada,12077.36,17307.43,8572.34,39590.67,26957.74,52305.73,4369457.95,3242710.29,6464724.98,83.49,52.6,122.89,47.01,47.01,47.01,24666.78,24666.78,24666.78,,,,39688.01,78.19,1294109,24726,34466.57,42.67,6337,36519840.27,-30.3492,1,114186.6633,114186.6633,114186.6633,1,0.8567,0,0.7983,1,15497079.14,1328828.571,8446702.646,6117.52,7065.81,5267.22,1408.87,1625.03,1213.53,302.01,322.39,287.71,86460,4048,0.0043,0.3998,0.0181
5/11/21,reference,Canada,11680.87,16675.73,8240.84,39672.61,27009.5,52420.75,4381138.82,3251393.21,6479625.26,81.94,51.55,120.4,46.03,46.03,46.03,24712.81,24712.81,24712.81,,,,39742.6,54.58,1299491,24757,34668.86,31,5382,36519840.27,-30.1352,1,112563.3733,112563.3733,112563.3733,1,0.8524,0,0.7968,1,15835351.99,1366743.857,8635381.628,6017.44,6941.55,5182.46,1401.36,1614.39,1206.89,297.95,318.07,283.99,86460,4048,0.0042,0.3959,0.0182
5/12/21,reference,Canada,11289.88,16053.11,7919.35,39752.83,27060.21,52533.32,4392428.71,3259696.2,6494026.69,80.22,50.44,117.59,44.93,44.93,44.93,24757.74,24757.74,24757.74,,,,39829.72,87.12,1305703,24809,34924.14,52,6212,36519840.27,-29.9248,1,110870.4727,110870.4727,110870.4727,1,0.8482,0,0.7948,1,16173624.85,1404659.143,8825920.847,5918.35,6818.92,5095.94,1395.81,1606.59,1201.85,294.15,313.95,280.5,86460,4048,0.0042,0.3915,0.0184
5/13/21,reference,Canada,10905.21,15471.07,7607.39,39831.41,27109.96,52643.51,4403333.91,3267636.63,6507931.85,78.58,49.42,114.88,43.86,43.86,43.86,24801.6,24801.6,24801.6,,,,39942.79,113.07,1312321,24869,35126.43,60,6618,36519840.27,-29.7281,1,109119.567,109119.567,109119.567,1,0.8439,0,0.793,1,16511897.71,1442574.429,9014570.21,5940.52,6846.61,5112.62,1420.51,1636.19,1222.55,290.41,309.83,277.01,86460,4048,0.0041,0.3864,0.0186
5/14/21,reference,Canada,10527.67,14915.64,7305,39908.65,27158.93,52751.7,4413861.59,3275231.93,6521344.54,77.23,48.61,112.59,42.94,42.94,42.94,24844.53,24844.53,24844.53,,,,40018.33,75.53,1318319,24912,35307.71,43,5998,36519840.27,-29.5776,1,107322.7637,107322.7637,107322.7637,1,0.8418,0,0.791,1,16850170.57,1480489.714,9203981.151,5832.98,6713.5,5015.92,1419.66,1633.96,1220.8,286.35,305.36,273.21,86460,4048,0.004,0.3806,0.0188
5/15/21,reference,Canada,10157.57,14373.94,7012.26,39984.96,27207.4,52858.46,4424019.15,3282499.6,6534269.81,76.31,48.09,110.96,42.28,42.28,42.28,24886.81,24886.81,24886.81,,,,40097.05,78.73,1324038.33,24956.67,35520,44.67,5719.33,36519840.27,-29.5184,1,105492.3592,105492.3592,105492.3592,1,0.8398,0,0.789,1,17188443.42,1518405,9393899.753,5718.71,6573.51,4914.57,1417.67,1630.58,1218.04,281.48,300.07,268.64,86460,4048,0.004,0.3741,0.019
5/16/21,reference,Canada,9795.52,13847.54,6732.69,40060.89,27255.68,52964.53,4433814.67,3289460.58,6546713.94,75.93,47.91,110.12,41.94,41.94,41.94,24928.75,24928.75,24928.75,,,,40178.42,81.37,1329394.67,25001.33,35627.29,44.67,5356.33,36519840.27,-29.5888,1,103640.5469,103640.5469,103640.5469,1,0.8357,0,0.7871,1,17487326.28,1552168.143,9605699.707,5597.1,6427.54,4808.15,1417.08,1628.83,1216.86,275.44,293.57,262.9,86460,4048,0.004,0.3669,0.0191
5/17/21,reference,Canada,9441.83,13337.71,6462.46,40137,27304.12,53070.69,4443256.5,3296131.92,6558684.72,76.11,48.11,110.09,41.97,41.97,41.97,24970.72,24970.72,24970.72,,,,40222.77,44.35,1334014,25025,35815.57,23.67,4619.33,36519840.27,-29.7912,1,101779.152,101779.152,101779.152,1,0.8316,0,0.7858,1,17786209.14,1585931.286,9819758.503,5609.23,6454.03,4814.02,1431.15,1647.16,1228.25,268.07,285.74,255.86,86460,4048,0.004,0.3591,0.0191
5/18/21,reference,Canada,9097,12860.57,6200.69,40213.66,27352.92,53177.47,4452353.51,3302530.58,6570191.22,76.66,48.53,110.73,42.25,42.25,42.25,25012.97,25012.97,25012.97,,,,40289.21,66.43,1338043,25062,35995.86,37,4029,36519840.27,-30.0878,1,99919.4011,99919.4011,99919.4011,1,0.8275,0,0.7845,1,18085091.99,1619694.429,10033175.06,5472.58,6298.23,4697.29,1427.44,1643.51,1225.2,259.51,276.7,247.65,86460,4048,0.0041,0.3509,0.0191
5/19/21,reference,Canada,8761.39,12400.16,5948.37,40290.99,27402.12,53285.05,4461114.9,3308673.04,6581243.71,77.34,49.01,111.64,42.63,42.63,42.63,25055.59,25055.59,25055.59,,,,40381.27,92.07,1342285,25110,36188.14,48,4242,36519840.27,-30.4265,1,98071.7311,98071.7311,98071.7311,1,0.8234,0,0.7838,1,18383974.85,1653457.571,10246633.72,5340.73,6149.01,4586.12,1422.52,1638.93,1221.48,250.17,266.89,238.67,86460,4048,0.0042,0.3426,0.0189
5/20/21,reference,Canada,8435.31,11955.15,5705.49,40368.96,27451.7,53393.38,4469550.21,3314574.85,6591853.5,77.97,49.46,112.55,42.99,42.99,42.99,25098.58,25098.58,25098.58,,,,40458.09,76.81,1347337,25155,36363.43,45,5052,36519840.27,-30.7587,1,96245.6391,96245.6391,96245.6391,1,0.8193,0,0.7833,1,18682857.71,1687220.714,10460092.38,5207.25,5997.16,4476.77,1417.22,1633.74,1217.96,240.41,256.63,229.27,86460,4048,0.0043,0.3344,0.0188
5/21/21,reference,Canada,8119.03,11525.58,5472,40447.28,27501.47,53502.11,4477669.24,3320250.63,6602032.71,78.32,49.72,113.1,43.2,43.2,43.2,25141.78,25141.78,25141.78,,,,40551.2,93.11,1352018,25206,36530.71,51,4681,36519840.27,-31.0437,1,94449.574,94449.574,94449.574,1,0.8173,0,0.7831,1,18981740.57,1720983.857,10673785.32,5232.06,6039.87,4503.23,1458.82,1686.62,1254.15,230.53,246.26,219.76,86460,4048,0.0044,0.3263,0.0186
5/22/21,reference,Canada,7812.76,11111.46,5248.11,40525.48,27551.1,53610.57,4485482,3325714.12,6611794.12,78.19,49.63,112.97,43.11,43.11,43.11,25184.89,25184.89,25184.89,,,,40635.17,83.97,1356018,25251,36703,45,4000,36519840.27,-31.2461,1,92690.8695,92690.8695,92690.8695,1,0.8154,0,0.7826,1,19280623.42,1754747,10888591.83,5089.72,5876.7,4379.41,1445.39,1671.93,1241.96,220.85,236.07,210.45,86460,4048,0.0044,0.3184,0.0184
5/23/21,reference,Canada,7516.62,10712.48,5033.67,40602.89,27600.18,53717.89,4492998.62,3330978.13,6621151.1,77.41,49.08,111.83,42.63,42.63,42.63,25227.52,25227.52,25227.52,,,,40696.93,61.76,1359756.5,25283,36851.57,32,3738.5,36519840.27,-31.329,1,90975.7147,90975.7147,90975.7147,1,0.8115,0,0.782,1,19615971.14,1813965.143,11134888.94,4946.61,5712.52,4255.12,1428.37,1652.82,1226.85,211.58,226.27,201.54,86460,4048,0.0045,0.3109,0.0182
5/24/21,reference,Canada,7230.6,10328.19,4827.91,40678.77,27648.23,53823.04,4500229.22,3336054.65,6630117.45,75.88,48.05,109.53,41.68,41.68,41.68,25269.2,25269.2,25269.2,,,,40756.27,59.34,1362907,25317,36958.14,34,3150.5,36519840.27,-31.2414,1,89309.1597,89309.1597,89309.1597,1,0.8076,0,0.7811,1,19951318.85,1873183.286,11387207.81,4802.03,5546.7,4129.37,1403.52,1624.57,1205.01,202.86,217.03,193.17,86460,4048,0.0045,0.3036,0.018
5/25/21,reference,Canada,6954.67,9974,4630.59,40752.6,27694.91,53925.36,4507183.89,3340954.84,6638707.3,73.83,46.68,106.46,40.39,40.39,40.39,25309.58,25309.58,25309.58,,,,40841.42,85.16,1365409,25367,37117.71,50,2502,36519840.27,-30.9373,1,87695.1512,87695.1512,87695.1512,1,0.8037,0,0.7801,1,20286666.57,1932401.429,11642507.68,4839.66,5605.39,4151.91,1394.6,1616.29,1195.85,194.76,208.39,185.43,86460,4048,0.0045,0.2968,0.0179
